"","age","pdays","previous","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","pdays_Specific","month_summer","job.retired","job.student","marital.single","education.university.degree","default.no","contact.cellular","month.apr","month.aug","month.jun","month.mar","month.may","month.nov","month.oct","day_of_week.mon","day_of_week.tue","poutcome.failure","poutcome.nonexistent","age_supervised_bin.1stQuantile","age_supervised_bin.2ndQuantile","campaign_supervised_bin.HIGH","adminManaTechNeg","BlueColServices","job.binned.misc._level_pos.","Education9Y6Y","client_id","subscribe"
"3176",33,999,1,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4532,1
"3177",33,999,1,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,4533,0
"3178",42,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4535,0
"3179",58,999,0,1.4,93.918,-42.7,4.958,5228.1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4537,0
"3180",33,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4538,0
"3181",40,999,1,-2.9,92.963,-40.8,1.26,5076.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4539,0
"3182",58,999,0,1.4,93.444,-36.1,4.967,5228.1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4543,0
"3183",33,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,4545,0
"3184",29,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,4547,0
"3185",37,999,0,1.4,94.465,-41.8,4.958,5228.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4549,0
"3186",35,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,4550,0
"3187",29,999,0,1.4,93.918,-42.7,4.958,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,4551,0
"3188",35,999,0,-2.9,92.201,-31.4,0.883,5076.2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4552,0
"3189",40,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4553,0
"3190",30,999,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,4554,0
"3191",42,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4555,0
"3192",33,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,4557,0
"3193",32,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4558,1
"3194",29,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,4559,0
"3195",35,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,4560,0
"3196",55,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4562,0
"3197",51,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4563,0
"3198",46,999,0,1.4,94.465,-41.8,4.962,5228.1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4565,0
"3199",37,999,0,-3.4,92.431,-26.9,0.72,5017.5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4566,1
"3200",47,999,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4568,0
"3201",46,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4570,0
"3202",41,999,1,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4571,0
"3203",28,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,4572,0
"3204",33,999,0,1.4,93.444,-36.1,4.967,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4573,0
"3205",28,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,4574,0
"3206",40,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,4575,0
"3207",34,999,1,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,4576,0
"3208",34,999,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,4577,0
"3209",53,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4578,0
"3210",54,999,0,-1.8,93.749,-34.6,0.642,5008.7,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4581,1
"3211",32,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,4584,0
"3212",34,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4585,0
"3213",43,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,4586,0
"3214",56,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4587,0
"3215",33,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4588,1
"3216",29,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4589,0
"3217",28,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,4590,0
"3218",32,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4593,0
"3219",41,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4595,0
"3220",48,999,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4596,0
"3221",43,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4598,0
"3222",48,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4599,0
"3223",25,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,4602,0
"3224",57,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4603,0
"3225",29,999,2,-1.8,93.876,-40,0.699,5008.7,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4604,1
"3226",34,999,1,-1.8,92.893,-46.2,1.27,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,4606,0
"3227",31,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4607,0
"3228",45,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4609,0
"3229",36,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4611,0
"3230",41,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4612,0
"3231",42,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4614,1
"3232",54,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4615,0
"3233",46,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4617,0
"3234",51,999,0,1.4,93.444,-36.1,4.967,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4618,0
"3235",59,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4619,0
"3236",44,999,1,-1.8,93.876,-40,0.682,5008.7,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4620,0
"3237",40,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4621,0
"3238",37,999,0,-2.9,92.201,-31.4,0.854,5076.2,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4623,1
"3239",41,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4624,1
"3240",51,13,1,-2.9,92.469,-33.6,1.085,5076.2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4625,0
"3241",41,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4626,0
"3242",52,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4628,0
"3243",25,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,4630,0
"3244",43,999,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4631,0
"3245",44,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4632,1
"3246",26,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,4633,0
"3247",31,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,4634,0
"3248",42,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4637,0
"3249",22,999,0,-1.1,94.601,-49.5,0.959,4963.6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4640,1
"3250",41,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4645,0
"3251",26,6,1,-1.7,94.055,-39.8,0.732,4991.6,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4647,0
"3252",46,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,4648,0
"3253",33,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,4649,0
"3254",34,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4650,1
"3255",43,999,1,-1.8,93.075,-47.1,1.415,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4653,0
"3256",52,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4654,0
"3257",33,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,4657,0
"3258",36,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,4658,0
"3259",30,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4660,1
"3260",24,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,4661,0
"3261",53,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4664,0
"3262",50,999,0,-1.8,92.893,-46.2,1.354,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,4665,0
"3263",28,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4667,1
"3264",38,999,0,1.4,93.918,-42.7,4.957,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4668,0
"3265",30,999,1,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4669,1
"3266",42,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4670,0
"3267",48,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4671,0
"3268",45,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,4672,0
"3269",33,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4676,0
"3270",47,999,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4677,0
"3271",45,999,0,-1.8,93.075,-47.1,1.423,5099.1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,4678,0
"3272",41,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4680,0
"3273",44,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,4681,0
"3274",27,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,4682,0
"3275",55,999,0,1.4,94.465,-41.8,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4683,0
"3276",44,999,1,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,4686,0
"3277",34,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4687,0
"3278",30,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,4689,0
"3279",39,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4691,0
"3280",33,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4692,0
"3281",41,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4697,0
"3282",49,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4698,0
"3283",49,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4701,0
"3284",30,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,4703,0
"3285",50,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4704,0
"3286",30,9,2,-1.8,93.876,-40,0.701,5008.7,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,4705,0
"3287",75,999,0,-3.4,92.431,-26.9,0.724,5017.5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4706,0
"3288",35,999,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4707,0
"3289",31,999,0,1.4,93.918,-42.7,4.958,5228.1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4708,0
"3290",34,999,0,1.4,93.918,-42.7,4.955,5228.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4709,0
"3291",52,999,0,-1.7,94.215,-40.3,0.889,4991.6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4711,0
"3292",30,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,4713,0
"3293",27,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,4716,0
"3294",47,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4717,0
"3295",45,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,4718,0
"3296",51,999,1,-2.9,92.201,-31.4,0.881,5076.2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4720,1
"3297",30,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4721,0
"3298",44,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4722,0
"3299",52,4,2,-2.9,92.201,-31.4,0.884,5076.2,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4723,1
"3300",27,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,4724,0
"3301",30,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4726,0
"3302",53,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4728,0
"3303",24,999,0,1.4,93.918,-42.7,4.96,5228.1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,4729,0
"3304",39,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4730,0
"3305",23,999,1,-1.8,92.893,-46.2,1.244,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,4731,0
"3306",34,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,4732,0
"3307",56,999,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,4733,1
"3308",29,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,4735,0
"3309",32,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4736,0
"3310",39,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4737,0
"3311",32,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,4738,0
"3312",45,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4739,0
"3313",26,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4740,0
"3314",86,999,0,-3,92.713,-33,0.715,5023.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4742,1
"3315",46,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,4744,0
"3316",47,999,0,1.4,93.444,-36.1,4.966,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4745,0
"3317",32,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4747,0
"3318",48,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4748,0
"3319",52,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4749,0
"3320",41,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4750,0
"3321",33,999,0,1.4,93.918,-42.7,4.957,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,4751,0
"3322",45,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4752,0
"3323",30,999,0,-0.1,93.2,-42,4.663,5195.8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,4753,0
"3324",43,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4754,0
"3325",47,999,0,1.4,93.444,-36.1,4.97,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4756,0
"3326",38,999,0,1.4,93.918,-42.7,4.957,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4757,0
"3327",54,999,0,1.4,94.465,-41.8,4.96,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,4758,0
"3328",32,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4759,0
"3329",42,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4760,0
